Well,Sample ID,Time (Minutes),RFUs,Gain Setting,Chromatic Settings,Expression Product,Amplicon DNA Template,Energy Solution,Reaction Type,Replicate,System,Reaction Temperature (°C),Performed by,Instrument,Experiment #,lysate_aspirate_height_init,lysate_aspirate_height_inc,substrates_aspirate_height_init,substrates_aspirate_height_inc,wax_dispense_volume,wax_dispense_height,wax_new_tip,wax_touch_tip,wax_air_gap,wax_disposal_volume,Assay Date
C09,Sample X4,56,15290,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,56,15708,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,56,15724,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,56,15576,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,56,14881,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,56,14654,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,56,14932,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,58,15230,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,58,15162,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,58,15588,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,58,15370,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,58,14950,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,58,14794,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,58,15079,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,58,15028,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,58,14622,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,58,14648,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,60,14793,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,60,14937,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,60,15722,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,60,15215,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,60,15199,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,60,15435,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,60,14996,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,60,14675,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,60,15165,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,60,14850,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,62,14810,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,62,15258,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,62,15942,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,62,15622,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,62,15673,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,62,15608,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,62,15088,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,62,14682,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,62,14858,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,62,14387,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,64,15053,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,64,15003,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,64,16311,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,64,14885,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,64,15473,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,64,15193,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,64,15486,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,64,14808,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,64,14962,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,64,14792,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,66,14893,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,66,15207,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,66,15944,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,66,15374,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,66,15274,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,66,15402,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,66,15128,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,66,14873,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,66,15059,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,66,14250,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,68,14492,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,68,15319,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,68,16055,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,68,15403,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,68,15021,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,68,15215,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,68,15074,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,68,15055,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,68,15286,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,68,14750,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,70,14707,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,70,15190,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,70,15991,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,70,15302,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,70,14817,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,70,15187,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,70,15200,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,70,15288,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,70,15059,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,70,14974,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,72,14976,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,72,15446,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,72,16014,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,72,15830,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,72,15394,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,72,15307,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,72,15320,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,72,14860,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,72,14773,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,72,14815,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,74,14774,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,74,15360,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,74,15665,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,74,15645,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,74,15608,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,74,15294,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,74,15450,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,74,14927,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,74,15006,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,74,14933,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,76,14848,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,76,14962,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C07,Sample X3,76,15713,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,3,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C09,Sample X4,76,15198,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,4,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C11,Sample X5,76,15420,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,5,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C13,Sample X6,76,15504,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,6,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C15,Sample X7,76,15487,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,7,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C17,Sample X8,76,14931,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,8,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C19,Sample X9,76,14840,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,9,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C21,Sample X10,76,14654,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,10,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C03,Sample X1,78,14895,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,1,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
C05,Sample X2,78,15288,2500,635_680_4,Malachite Green,s70_deGFP_MGA,Michael_ES_001,TXTL,2,Michael_Lysate_001,37,AP & MJS,BMG POLARstar Omega,2,4.5,0.4,9,0.4,35,-3,never,False,20,30,2022-02-06
